Science - NGSS,1,17150,1-PS4,Waves and their Applications in Technologies for Information Transfer,waves   applications  technologies  information transf,waves applications technologies information transf,,,,,,
Math - Common Core,5,14763,5.NBT,Number & Operations in Base Ten,number operations  base ten,number  base ten,,,,,,
Math - Common Core,5,14764,5.NBT.A.1,Recognize that in a multi-digit number a digit in one place represents 10 times as much as it represents in the place to its right and 1/10 of what it represents in the place to its left.,recognize    multidigit number  digit  one place represents 10 times  much   represents   place   right  110    represents   place   left,recognize multidigit number digit  place represents      place right  represents place left,,,,,,
Math - Common Core,5,14765,5.NBT.A.2,"Explain patterns in the number of zeros of the product when multiplying a number by powers of 10, and explain patterns in the placement of the decimal point when a decimal is multiplied or divided by a power of 10.",explain patterns   number  zeros   product  multiplying  number  powers  10  explain patterns   placement   decimal point   decimal  multiplied  divided   power  10,explain pattern number zero product multiplying number powers  explain pattern placement decimal point decimal multiplied divided power ,,,,,,
Math - Common Core,5,14766,5.NBT.A.3,"Read, write, and compare decimals to thousandths.",read write  compare decimals  thousandths,read write compare decimals thousandths,,,,,,
Math - Common Core,5,14767,5.NBT.A.3.a,"Read and write decimals to thousandths using base-ten numerals, number names, and expanded form",read  write decimals  thousandths using baseten numerals number names  expanded form,read write decimals thousandths  base ten numerals number  expanded form,,,,,,
Math - Common Core,5,14768,5.NBT.A.3.b,"Compare two decimals to thousandths based on meanings of the digits in each place, using less than, equals to, and less than symbols to record the results of comparisons.",compare two decimals  thousandths based  meanings   digits   place using less  equals   less  symbols  record  results  comparisons,compare  decimals thousandths based meanings digits place  less   symbols record results comparisons,,,,,,
Math - Common Core,5,14769,5.NBT.A.4,Use place value understanding to round decimals to any place.,use place value understanding  round decimals   place, place value  round decimals place,,,,,,
Math - Common Core,5,14770,5.NBT.B.5,Fluently multiply multi-digit whole numbers using the standard algorithm.,fluently multiply multidigit whole numbers using  standard algorithm,fluently multiply multidigit whole numbers  standard algorithm,,,,,,
Math - Common Core,5,14771,5.NBT.B.6,"Find whole-number quotients of whole numbers with up to four-digit dividends and two-digit divisors, using strategies based on place value, the properties of operations, and/or the relationship between multiplication and division.",find wholenumber quotients  whole numbers    fourdigit dividends  twodigit divisors using strategies based  place value  properties  operations   relationship  multiplication  division, whole number quotients whole numbers four digit divide two digit divisors  strategy based place value property  relationship multiplication division,,,,,,
Math - Common Core,5,14772,5.NBT.B.7,"Add, subtract, multiply, and divide decimals to hundredths, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method and explain the reasoning used.",add subtract multiply  divide decimals  hundredths using concrete models  drawings  strategies based  place value properties  operations   relationship  addition  subtraction relate  strategy   written method  explain  reasoning used,add subtract multiply divide decimals hundredths  concrete models drawings strategy based place value property  relationship addition subtraction relate strategy written method explain reasoning ,,,,,,
Math - Common Core,5,14773,5.NF,Number and Operations: Fractions,number  operations fract,number  faction,,,,,,
Math - Common Core,5,14774,5.NF.A.1,Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators.,add  subtract fractions  unlike denominators including mixed numbers  replacing given fractions  equivalent fractions    way   produce  equivalent sum  difference  fractions  like denominators,add subtract fractions unlike denominators  mixed numbers replacing given fractions equivalent fractions   equivalent sum difference fractions like denominators,,,,,,
Math - Common Core,5,14775,5.NF.A.2,"Solve word problems involving addition and subtraction of fractions referring to the same whole, including cases of unlike denominators",solve word problems involving addition  subtraction  fractions referring    whole including cases  unlike denomin,solve replacement problem  addition subtraction fractions  whole  cases unlike denominator,,,,,,
Math - Common Core,5,14776,5.NF.B.3,Interpret a fraction as division of the numerator by the denominator (a/b = a í‡ b).,interpret  fraction  division   numerator   denominator b  b,interpret fraction division numerator denominator,,,,,,
Math - Common Core,5,14777,5.NF.B.4,Apply and extend previous understandings of multiplication to multiply a fraction or whole number by a fraction.,apply  extend previous understandings  multiplication  multiply  fraction  whole number   fraction,  multiplication multiply fraction whole number fraction,,,,,,
Math - Common Core,5,14778,5.NF.B.4.a,"Interpret the product (a/b) í„ q as a parts of a partition of q into b equal parts; equivalently, as the result of a sequence of operations a í„ q í‡ b.",interpret  product b q   parts   partition  q  b equal parts equivalently   result   sequence  operations  q b,interpret productq parts partition qequal parts equivalently result sequence,,,,,,
Math - Common Core,5,14779,5.NF.B.4.b,"Find the area of a rectangle with fractional side lengths by tiling it with unit squares of the appropriate unit fraction side lengths, and show that the area is the same as would be found by multiplying the side lengths.",find  area   rectangle  fractional side lengths  tiling   unit squares   appropriate unit fraction side lengths  show   area       found  multiplying  side lengths, area rectangle fractional side length tiling unit squares appropriate unit fraction side length show area found multiplying side length,,,,,,
Math - Common Core,5,14780,5.NF.B.5,Interpret multiplication as scaling (resizing),interpret multiplication  scaling resizing,interpret multiplication  ,,,,,,
Math - Common Core,5,14781,5.NF.B.5.a,"Comparing the size of a product to the size of one factor on the basis of the size of the other factor, without performing the indicated multiplication.",comparing  size   product   size  one factor   basis   size    factor without performing  indicated multiplication,comparing size product size  factor basis size factor  performing  multiplication,,,,,,
Math - Common Core,5,14782,5.NF.B.5.b,Explaining why multiplying a given number by a fraction greater than 1 results in a product greater than the given number,explaining  multiplying  given number   fraction greater  1 results   product greater   given numb,explaining multiplying given number fraction greater  results product greater given ,,,,,,
Math - Common Core,5,14783,5.NF.B.6,Solve real world problems involving multiplication of fractions and mixed numbers,solve real world problems involving multiplication  fractions  mixed numb,solve real world problem  multiplication fractions mixed ,,,,,,
Math - Common Core,5,14784,5.NF.B.7,Apply and extend previous understandings of division to divide unit fractions by whole numbers and whole numbers by unit fractions.,apply  extend previous understandings  division  divide unit fractions  whole numbers  whole numbers  unit fractions, ext   division divide unit fractions whole numbers whole numbers unit fractions,,,,,,
Math - Common Core,5,14785,5.NF.B.7.a,"Interpret division of a unit fraction by a non-zero whole number, and compute such quotients.",interpret division   unit fraction   nonzero whole number  compute  quotients,interpret division unit fraction nonzero whole number compute quotients,,,,,,
Math - Common Core,5,14786,5.NF.B.7.b,"Interpret division of a whole number by a unit fraction, and compute such quotients.",interpret division   whole number   unit fraction  compute  quotients,interpret division whole number unit fraction compute quotients,,,,,,
Math - Common Core,5,14787,5.NF.B.7.c,Solve real world problems involving division of unit fractions by non-zero whole numbers and division of whole numbers by unit fractions,solve real world problems involving division  unit fractions  nonzero whole numbers  division  whole numbers  unit fract,solve real world problem  division unit fractions nonzero whole numbers division whole numbers unit faction,,,,,,
Math - Common Core,5,14788,5.MD,Measurement and Data,measurement  data,measurement data,,,,,,
Math - Common Core,5,14789,5.MD.A.1,Convert among different-sized standard measurement units within a given measurement system,convert among differentsized standard measurement units within  given measurement system,convert  different sized standard measurement units  given measurement system,,,,,,
Math - Common Core,5,14790,5.MD.B.2,"Make a line plot to display a data set of measurements in fractions of a unit (1/2, 1/4, 1/8).",make  line plot  display  data set  measurements  fractions   unit 12 14 18,make line plot display data set measurements fractions unit   ,,,,,,
Math - Common Core,5,14791,5.MD.C.3,Recognize volume as an attribute of solid figures and understand concepts of volume measurement.,recognize volume   attribute  solid figures  understand concepts  volume measurement,recognize volume attribute solid figures  concept volume measurement,,,,,,
Math - Common Core,5,14792,5.MD.C.3.a,"A cube with side length 1 unit, called a \unit cube", cube  side length 1 unit called  unit cub,unit cube volume,,,,,,
Math - Common Core,5,14793,5.MD.C.3.b,A solid figure which can be packed without gaps or overlaps using n unit cubes is said to have a volume of n cubic units., solid figure  can  packed without gaps  overlaps using n unit cubes  said    volume  n cubic units,solid figure packed  unit cubes  volume cubic units,,,,,,
Math - Common Core,5,14794,5.MD.C.4,"Measure volumes by counting unit cubes, using cubic cm, cubic in, cubic ft, and improvised units.",measure volumes  counting unit cubes using cubic cm cubic  cubic ft  improvised units,measure volumes counting unit cubes  volume units,,,,,,
Math - Common Core,5,14795,5.MD.C.5,Relate volume to the operations of multiplication and addition and solve real world and mathematical problems involving volume.,relate volume   operations  multiplication  addition  solve real world  mathematical problems involving volume,relate volume  multiplication addition solve real world math problem  volume,,,,,,
Math - Common Core,5,14796,5.MD.C.5.a,"Find the volume of a right rectangular prism with whole-number side lengths by packing it with unit cubes, and show that the volume is the same as would be found by multiplying the edge lengths, equivalently by multiplying the height by the area of the base.",find  volume   right rectangular prism  wholenumber side lengths  packing   unit cubes  show   volume       found  multiplying  edge lengths equivalently  multiplying  height   area   base, volume right rectangular prism whole number side length packing unit cubes show volume found multiplying edge length equivalently multiplying height area base,,,,,,
Math - Common Core,5,14797,5.MD.C.5.b,Apply the formulas V = l í„ w í„ h and V = b í„ h for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,apply  formulas v l w h  v b h  rectangular prisms  find volumes  right rectangular prisms  wholenumber edge lengths   context  solving real world  mathematical problems,rectangular prisms volume right rectangular prisms solving real world math problem,,,,,,
Math - Common Core,5,14798,5.MD.C.5.c,Recognize volume as additive.,recognize volume  additive,recognize volume additive,,,,,,
Math - Common Core,5,15448,5.G,Geometry,geometri,geometry,,,,,,
Math - Common Core,5,15449,5.G.A.1,"Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. ",use  pair  perpendicular number lines called axes  define  coordinate system   intersection   lines  origin arranged  coincide   0   line   given point   plane located  using  ordered pair  numbers called  coordinates , pair perpicular numberlines called axes  coordinate system intersection lines origin arranged coincide  line given point plane located  ordered pair numbers called coordinates,,,,,,
Math - Common Core,5,15450,5.G.A.2,"Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.",represent real world  mathematical problems  graphing points   first quadrant   coordinate plane  interpret coordinate values  points   context   situation, real world math problem graphing point  quadrant coordinate plane interpret coordinate values point context situation,,,,,,
Math - Common Core,5,15451,5.G.B.3,Understand that attributes belonging to a category of two-dimensional figures also belong to all subcategories of that category. ,understand  attributes belonging   category  twodimensional figures also belong   subcategories   category , attributes  category two-dimensional figures  belong subcategories category,,,,,,
Math - Common Core,5,15452,5.G.B.4,Classify two-dimensional figures in a hierarchy based on properties.,classify twodimensional figures   hierarchy based  properties,classify two-dimensional figures hierarchy based property,,,,,,
Math - Common Core,6,14799,6.RP,Ratios and Proportional Relationships,ratios  proportional relationship,ratio proportional relationship,,,,,,
Math - Common Core,6,14800,6.RP.A.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,understand  concept   ratio  use ratio language  describe  ratio relationship  two quantities, concept ratio  ratio language describe ratio relationship  quantity,,,,,,
Math - Common Core,6,14801,6.RP.A.2,Understand the concept of a unit rate a/b associated with a ratio a:b .,understand  concept   unit rate b associated   ratio ab , concept unit rateassociated ratio ,,,,,,
Math - Common Core,6,14802,6.RP.A.3,Use ratio and rate reasoning to solve real-world and mathematical problems,use ratio  rate reasoning  solve realworld  mathematical problem, ratio rate reasoning solve real-world math problem,,,,,,
Math - Common Core,6,14803,6.RP.A.3.a,"Make tables of equivalent ratios relating quantities with whole-number measurements, find missing values in the tables, and plot the pairs of values on the coordinate plane.",make tables  equivalent ratios relating quantities  wholenumber measurements find missing values   tables  plot  pairs  values   coordinate plane,make tables equivalent ratio relating quantity whole number measurements  missing values tables plot pairs values coordinate plane,,,,,,
Math - Common Core,6,14804,6.RP.A.3.b,Solve unit rate problems including those involving unit pricing and constant speed.,solve unit rate problems including  involving unit pricing  constant speed,solve unit rate problem   unit  constant speed,,,,,,
Math - Common Core,6,14805,6.RP.A.3.c,Find a percent of a quantity as a rate per 100,find  percent   quantity   rate per 100, percent quantity rate per ,,,,,,
Math - Common Core,6,14806,6.RP.A.3.d,Use ratio reasoning to convert measurement units; manipulate and transform units appropriately when multiplying or dividing quantities.,use ratio reasoning  convert measurement units manipulate  transform units appropriately  multiplying  dividing quantities, ratio reasoning convert measurement units manipulate transform units  multiplying dividing quantity,,,,,,
Math - Common Core,6,14807,6.NS,The Number System, number system,number system,,,,,,
Math - Common Core,6,14808,6.NS.A.1,"Interpret and compute quotients of fractions, and solve word problems involving division of fractions by fractions",interpret  compute quotients  fractions  solve word problems involving division  fractions  fract,interpret compute quotients fractions solve replacement problem  division fractions faction,,,,,,
Math - Common Core,6,14809,6.NS.B.2,Fluently divide multi-digit numbers using the standard algorithm.,fluently divide multidigit numbers using  standard algorithm,fluently divide multidigit numbers  standard algorithm,,,,,,
Math - Common Core,6,14810,6.NS.B.3,"Fluently add, subtract, multiply, and divide multi-digit decimals using the standard algorithm for each operation.",fluently add subtract multiply  divide multidigit decimals using  standard algorithm   operation,fluently add subtract multiply divide multidigit decimals  standard algorithm operation,,,,,,
Math - Common Core,6,14811,6.NS.B.4,Find the greatest common factor of two whole numbers less than or equal to 100 and the least common multiple of two whole numbers less than or equal to 12,find  greatest common factor  two whole numbers less   equal  100   least common multiple  two whole numbers less   equal  12,   factor  whole numbers less equal  least  multiple  whole numbers less equal ,,,,,,
Math - Common Core,6,14812,6.NS.C.5,Understand that positive and negative numbers are used together to describe quantities having opposite directions or values,understand  positive  negative numbers  used together  describe quantities  opposite directions  valu, positive negative numbers  together describe quantity opposite directions value,,,,,,
Math - Common Core,6,14813,6.NS.C.6,Understand a rational number as a point on the number line.,understand  rational number   point   number line, rational number point numberline,,,,,,
Math - Common Core,6,14814,6.NS.C.6.a,Recognize opposite signs of numbers as indicating locations on opposite sides of 0 on the number line; recognize that the opposite of the opposite of a number is the number itself,recognize opposite signs  numbers  indicating locations  opposite sides  0   number line recognize   opposite   opposite   number   number ,recognize opposite  numbers indicating locations opposite sides  numberline recognize opposite  number ,,,,,,
Math - Common Core,6,14815,6.NS.C.6.b,"Understand signs of numbers in ordered pairs as indicating locations in quadrants of the coordinate plane; recognize that when two ordered pairs differ only by signs, the locations of the points are related by reflections across one or both axes.",understand signs  numbers  ordered pairs  indicating locations  quadrants   coordinate plane recognize   two ordered pairs differ   signs  locations   points  related  reflections across one   axes,  numbers ordered pairs indicating locations quadrants coordinate plane recognize  ordered pairs   locations point  reflections across  axes,,,,,,
Math - Common Core,6,14816,6.NS.C.6.c,Find and position integers and other rational numbers on a horizontal or vertical number line diagram; find and position pairs of integers and other rational numbers on a coordinate plane.,find  position integers   rational numbers   horizontal  vertical number line diagram find  position pairs  integers   rational numbers   coordinate plane, position integers rational numbers horizontal vertical numberline diagram  position pairs integers rational numbers coordinate plane,,,,,,
Math - Common Core,6,14817,6.NS.C.7,Understand ordering and absolute value of rational numbers.,understand ordering  absolute value  rational numbers, order absolute value rational numbers,,,,,,
Math - Common Core,6,14818,6.NS.C.7.a,Interpret statements of inequality as statements about the relative position of two numbers on a number line diagram.,interpret statements  inequality  statements   relative position  two numbers   number line diagram,interpret statements inequality statements relative position  numbers numberline diagram,,,,,,
Math - Common Core,6,14819,6.NS.C.7.b,"Write, interpret, and explain statements of order for rational numbers in real-world contexts.",write interpret  explain statements  order  rational numbers  realworld contexts,write interpret explain statements order rational numbers real-world contexts,,,,,,
Math - Common Core,6,14820,6.NS.C.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line; interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.,understand  absolute value   rational number   distance  0   number line interpret absolute value  magnitude   positive  negative quantity   realworld situation, absolute value rational number distance  numberline interpret absolute value magnitude positive negative quantity real-world situation,,,,,,
Math - Common Core,6,14821,6.NS.C.7.d,Distinguish comparisons of absolute value from statements about order.,distinguish comparisons  absolute value  statements  order, comparisons absolute value statements order,,,,,,
Math - Common Core,6,14822,6.NS.C.8,Solve real-world and mathematical problems by graphing points in all four quadrants of the coordinate plane.,solve realworld  mathematical problems  graphing points   four quadrants   coordinate plane,solve real-world math problem graphing point four quadrants coordinate plane,,,,,,
Math - Common Core,6,14823,6.EE,Expressions and Equations,expressions ,expression,,,,,,
Math - Common Core,6,14824,6.EE.A.1,Write and evaluate numerical expressions involving whole-number exponents.,write  evaluate numerical expressions involving wholenumber exponents,write evaluate numerical expression  whole number exponents,,,,,,
Math - Common Core,6,14825,6.EE.A.2,"Write, read, and evaluate expressions in which letters stand for numbers.",write read  evaluate expressions   letters stand  numbers,write read evaluate expression letters  numbers,,,,,,
Math - Common Core,6,14826,6.EE.A.2.a,Write expressions that record operations with numbers and with letters standing for numbers.,write expressions  record operations  numbers   letters standing  numbers,write expression record  numbers letters  numbers,,,,,,
Math - Common Core,6,14827,6.EE.A.2.b,"Identify parts of an expression using mathematical terms (sum, term, product, factor, quotient, coefficient); view one or more parts of an expression as a single entity.",identify parts   expression using mathematical terms sum term product factor quotient coefficient view one   parts   expression   single entity,identify parts expression  math term sum term product factor quotient coefficient view  parts expression single entity,,,,,,
Math - Common Core,6,14828,6.EE.A.2.c,Evaluate expressions at specific values of their variables.,evaluate expressions  specific values   variables,evaluate expression specific values variables,,,,,,
Math - Common Core,6,14829,6.EE.A.3,Apply the properties of operations to generate equivalent expressions.,apply  properties  operations  generate equivalent expressions, property  generate equivalent expression,,,,,,
Math - Common Core,6,14830,6.EE.A.4,"Identify when two expressions are equivalent (i.e., when the two expressions name the same number regardless of which value is substituted into them).",identify  two expressions  equivalent e   two expressions name   number regardless   value  substituted  ,identify  expression equivalent e  expression name number regardless value substituted,,,,,,
Math - Common Core,6,14831,6.EE.B.5,"Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true?",understand solving  equation  inequality   process  answering  question  values   specified set   make  equation  inequality tru, solving equation inequality process answer question values specified set make equation inequality true,,,,,,
Math - Common Core,6,14832,6.EE.B.6,"Use variables to represent numbers and write expressions when solving a real-world or mathematical problem; understand that a variable can represent an unknown number, or, depending on the purpose at hand, any number in a specified set.",use variables  represent numbers  write expressions  solving  realworld  mathematical problem understand   variable can represent  unknown number  depending   purpose  hand  number   specified set, variables  numbers write expression solving real-world math problem  variable can   number deping purpose  number specified set,,,,,,
Math - Common Core,6,14833,6.EE.B.7,"Solve real-world and mathematical problems by writing and solving equations of the form x + p = q and px = q for cases in which p, q and x are all nonnegative rational numbers.",solve realworld  mathematical problems  writing  solving equations   form x  p q  px q  cases   p q  x   nonnegative rational numbers,solve real-world math problem writing solving equation form x p q  q cases p q x nonnegative rational numbers,,,,,,
Math - Common Core,6,14834,6.EE.B.8,Write an inequality of the form x greater than c or x less than c to represent a constraint or condition in a real-world or mathematical problem.,write  inequality   form x greater  c  x less  c  represent  constraint  condition   realworld  mathematical problem,write inequality form x greaterx less constraint condition real-world math problem,,,,,,
Math - Common Core,6,14835,6.EE.C.9,"Use variables to represent two quantities in a real-world problem that change in relationship to one another; write an equation to express one quantity, thought of as the dependent variable, in terms of the other quantity, thought of as the independent variable.",use variables  represent two quantities   realworld problem  change  relationship  one another write  equation  express one quantity thought    dependent variable  terms    quantity thought    independent variable, variables   quantity real-world problem change relationship  another write equation express  quantity  depent variable term quantity  indepent variable,,,,,,
Math - Common Core,6,14836,6.G,Geometry,Geometry,Geometry,,,,,,
Math - Common Core,6,14837,6.G.A.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",find  area  right triangles  triangles special quadrilaterals  polygons  composing  rectangles  decomposing  triangles   shapes apply  techniques   context  solving realworld  mathematical problems, area right triangle  special quadrilaterals polygons composing rectangles decomposing triangle shapes  techniques context solving real-world math problem,,,,,,
Math - Common Core,6,14838,6.G.A.2,"Find the volume of a right rectangular prism with fractional edge lengths by packing it with unit cubes of the appropriate unit fraction edge lengths, and show that the volume is the same as would be found by multiplying the edge lengths of the prism.",find  volume   right rectangular prism  fractional edge lengths  packing   unit cubes   appropriate unit fraction edge lengths  show   volume       found  multiplying  edge lengths   prism, volume right rectangular prism fractional edge length packing unit cubes appropriate unit fraction edge length show volume found multiplying edge length prism,,,,,,
Math - Common Core,6,14839,6.G.A.3,Draw polygons in the coordinate plane given coordinates for the vertices; use coordinates to find the length of a side joining points with the same first coordinate or the same second coordinate.,draw polygons   coordinate plane given coordinates   vertices use coordinates  find  length   side joining points    first coordinate    second coordinate,draw polygons coordinate plane given coordinates vertices  coordinates  length side joining point  coordinate second coordinate,,,,,,
Math - Common Core,6,14840,6.G.A.4,"Represent three-dimensional figures using nets made up of rectangles and triangles, and use the nets to find the surface area of these figures.",represent threedimensional figures using nets made   rectangles  triangles  use  nets  find  surface area   figures, three-dimensional figures   made rectangles triangle    surface area figures,,,,,,
Math - Common Core,6,14841,6.SP,Statistics and Probability,statistics  prob,statistics ,,,,,,
Math - Common Core,6,14842,6.SP.A.1,Recognize a statistical question as one that anticipates variability in the data related to the question and accounts for it in the answers.,recognize  statistical question  one  anticipates variability   data related   question  accounts     answers,recognize statistical question  anticipates variability data  question accounts answers,,,,,,
Math - Common Core,6,14843,6.SP.A.2,"Understand that a set of data collected to answer a statistical question has a distribution which can be described by its center, spread, and overall shape.",understand   set  data collected  answer  statistical question   distribution  can  described   center spread  overall shape, set data  answer statistical question distribution can described center   shape,,,,,,
Math - Common Core,6,14844,6.SP.A.3,"Recognize that a measure of center for a numerical data set summarizes all of its values with a single number, while a measure of variation describes how its values vary with a single number.",recognize   measure  center   numerical data set summarizes    values   single number   measure  variation describes   values vary   single number,recognize measure center numerical data set  values single number measure variation describes values  single number,,,,,,
Math - Common Core,6,14845,6.SP.B.4,"Display numerical data in plots on a number line, including dot plots, histograms, and box plots.",display numerical data  plots   number line including dot plots histograms  box plots,display numerical data plots numberline  dot plots histograms  plots,,,,,,
Math - Common Core,6,14846,6.SP.B.5,Summarize numerical data sets in relation to their context,summarize numerical data sets  relation   context,summarize numerical data sets relation context,,,,,,
Math - Common Core,6,14847,6.SP.B.5.a,Reporting the number of observations.,reporting  number  observations, number observations,,,,,,
Math - Common Core,6,14848,6.SP.B.5.b,"Describing the nature of the attribute under investigation, including how it was measured and its units of measurement.",describing  nature   attribute  investigation including    measured   units  measurement,describing nature attribute investigation  measured units measurement,,,,,,
Math - Common Core,6,14849,6.SP.B.5.c,"Giving quantitative measures of center (median and/or mean) and variability (interquartile range and/or mean absolute deviation), as well as describing any overall pattern and any striking deviations from the overall pattern with reference to the context in which the data were gathered.",giving quantitative measures  center median  mean  variability interquartile range  mean absolute deviation  well  describing  overall pattern   striking deviations   overall pattern  reference   context    data  gathered, quantitative measures center median mean variability interquartile range mean absolute deviation well describing  pattern  deviations  pattern reference context data ,,,,,,
Math - Common Core,6,14850,6.SP.B.5.d,Relating the choice of measures of center and variability to the shape of the data distribution and the context in which the data were gathered.,relating  choice  measures  center  variability   shape   data distribution   context    data  gathered,relating choice measures center variability shape data distribution context data ,,,,,,
Math - Common Core,7,14697,7.RP,Ratios & Proportional Relationships,ratios proportional relationship,ratio proportional relationship,,,,,,
Math - Common Core,7,14698,7.RP.A.1,"Compute unit rates associated with ratios of fractions, including ratios of lengths, areas and other quantities measured in like or different units",compute unit rates associated  ratios  fractions including ratios  lengths areas   quantities measured  like  different unit,compute unit rates associated ratio fractions  ratio length areas quantity measured like different unit,,,,,,
Math - Common Core,7,14699,7.RP.A.2,Recognize and represent proportional relationships between quantities.,recognize  represent proportional relationships  quantities,recognize  proportional relationship quantity,,,,,,
Math - Common Core,7,14700,7.RP.A.3,Use proportional relationships to solve multistep ratio and percent problems,use proportional relationships  solve multistep ratio  percent problem, proportional relationship solve multistep ratio percent problem,,,,,,
Math - Common Core,7,14701,7.NS,The Number System, number system,number system,,,,,,
Math - Common Core,7,14702,7.NS.A.1,Apply and extend previous understandings of addition and subtraction to add and subtract rational numbers; represent addition and subtraction on a horizontal or vertical number line diagram,apply  extend previous understandings  addition  subtraction  add  subtract rational numbers represent addition  subtraction   horizontal  vertical number line diagram, ext   addition subtraction add subtract rational numbers  addition subtraction horizontal vertical numberline diagram,,,,,,
Math - Common Core,7,14703,7.NS.A.2,Apply and extend previous understandings of multiplication and division and of fractions to multiply and divide rational numbers,apply  extend previous understandings  multiplication  division   fractions  multiply  divide rational numb, ext   multiplication division fractions multiply divide rational ,,,,,,
Math - Common Core,7,14704,7.NS.A.3,Solve real-world and mathematical problems involving the four operations with rational numbers,solve realworld  mathematical problems involving  four operations  rational numb,solve real-world math problem  four  rational ,,,,,,
Math - Common Core,7,14705,7.EE,Expressions & Equations,expressions equ,expression equation,,,,,,
Math - Common Core,7,14706,7.EE.A.1,"Apply properties of operations as strategies to add, subtract, factor, and expand linear expressions with rational coefficients",apply properties  operations  strategies  add subtract factor  expand linear expressions  rational coeffici, property  strategy add subtract factor expand linear expression rational coefficient,,,,,,
Math - Common Core,7,14707,7.EE.A.2,Understand that rewriting an expression in different forms in a problem context can shed light on the problem and how the quantities in it are related.,understand  rewriting  expression  different forms   problem context can shed light   problem    quantities    related, rewriting expression different forms problem context can shed light problem quantity ,,,,,,
Math - Common Core,7,14708,7.EE.B.3,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically",solve multistep reallife  mathematical problems posed  positive  negative rational numbers   form whole numbers fractions  decimals using tools strateg,solve multistep real-life math problem  positive negative rational numbers form whole numbers fractions decimals  tools strategy,,,,,,
Math - Common Core,7,14709,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities",use variables  represent quantities   realworld  mathematical problem  construct simple equations  inequalities  solve problems  reasoning   quant, variables  quantity real-world math problem construct  equation inequalities solve problem reasoning quant,,,,,,
Math - Common Core,7,14710,7.G,Geometry,geometri,geometry,,,,,,
Math - Common Core,7,14711,7.G.A.1,"Solve problems involving scale drawings of geometric figures, including computing actual lengths and areas from a scale drawing and reproducing a scale drawing at a different scale",solve problems involving scale drawings  geometric figures including computing actual lengths  areas   scale drawing  reproducing  scale drawing   different scal,solve problem  scale drawings geometric figures  computing actual length areas scale drawing reproducing scale drawing different scale,,,,,,
Math - Common Core,7,14712,7.G.A.2,"Draw (freehand, with ruler and protractor, and with technology) geometric shapes with given conditions",draw freehand  ruler  protractor   technology geometric shapes  given condit,draw freehand ruler protractor technology geometric shapes given Condition,,,,,,
Math - Common Core,7,14713,7.G.A.3,"Describe the two-dimensional figures that result from slicing three-dimensional figures, as in plane sections of right rectangular prisms and right rectangular pyramids.",describe  twodimensional figures  result  slicing threedimensional figures   plane sections  right rectangular prisms  right rectangular pyramids,describe two-dimensional figures result slicing three-dimensional figures plane sections right rectangular prisms right rectangular pyramids,,,,,,
Math - Common Core,7,14714,7.G.B.4,Know the formulas for the area and circumference of a circle and use them to solve problems; give an informal derivation of the relationship between the circumference and area of a circle,know  formulas   area  circumference   circle  use   solve problems give  informal derivation   relationship   circumference  area   circl, formulas area circumference circle  solve problem  informal derivation relationship circumference area circle,,,,,,
Math - Common Core,7,14715,7.G.B.5,"Use facts about supplementary, complementary, vertical, and adjacent angles in a multi-step problem to write and solve simple equations for an unknown angle in a figure.",use facts  supplementary complementary vertical  adjacent angles   multistep problem  write  solve simple equations   unknown angle   figure, fact supplementary complementary vertical adjacent angles multistep problem write solve  equation  angle figure,,,,,,
Math - Common Core,7,14716,7.G.B.6,"Solve real-world and mathematical problems involving area, volume and surface area of two- and three-dimensional objects composed of triangles, quadrilaterals, polygons, cubes, and right prisms.",solve realworld  mathematical problems involving area volume  surface area  two  threedimensional objects composed  triangles quadrilaterals polygons cubes  right prisms,solve real-world math problem  area volume surface area  three-dimensional objects composed triangle quadrilaterals polygons cubes right prisms,,,,,,
Math - Common Core,7,14717,7.SP,Statistics & Probability,statistics prob,statistics ,,,,,,
Math - Common Core,7,14718,7.SP.A.1,Understand that statistics can be used to gain information about a population by examining a sample of the population; generalizations about a population from a sample are valid only if the sample is representative of that population,understand  statistics can  used  gain information   population  examining  sample   population generalizations   population   sample  valid    sample  representative   popul, statistics can   information population  sample population generalizations population sample valid sample  population,,,,,,
