Class,Keyword,Font Name/image name,Charcter/Recolor,Scale,Margin,
font,disabled,Journal-Dingbats-2-Regular,H,1,0,
font,handicap,Journal-Dingbats-2-Regular,H,1,0,
font,measure,Journal-Dingbats-2-Regular,I,1,0,
font,male,Journal-Dingbats-2-Regular,M,1,0,
font,groom,Journal-Dingbats-2-Regular,K,1,0,
font,rest,Journal-Dingbats-2-Regular,W,1,0,
font,timeout,Journal-Dingbats-2-Regular,W,1,0,
font,eat,Journal-Dingbats-2-Regular,R,1,0,
font,food,Journal-Dingbats-2-Regular,R,1,0,
font,count,Journal-Dingbats-2-Regular,t,1,0,
font,ticket,Journal-Dingbats-2-Regular,t,1,0,
font,transport,Journal-Dingbats-2-Regular,Ç,1,0,
font,math,Journal-Dingbats-2-Regular,u,1,0,
font,food,Journal-Dingbats-2-Regular,_,1,0,
font,stars,Journal-Dingbats-2-Regular,_,1,0,
font,star,Journal-Dingbats-2-Regular,_,1,0,
font,task,Journal-Dingbats-2-Regular,È,1,0,
font,call,Journal-Dingbats-2-Regular,v,1,0,
font,team,Journal-Dingbats-2-Regular,},1,0,
font,group,Journal-Dingbats-2-Regular,},1,0,
font,population,Journal-Dingbats-2-Regular,_,1,0,
font,heat,Journal-Dingbats-2-Regular,Ó,1.2,0,
font,temperature,Journal-Dingbats-2-Regular,Ó,1.2,0,
font,reason,Journal-Dingbats-2-Regular,ª,1,0,
font,measure,Journal-Dingbats-2-Regular,Ó,1,0,
font,unit,Journal-Dingbats-2-Regular,Ó,1,0,
font,UOM,Journal-Dingbats-2-Regular,Ó,1,0,
font,experiment,Journal-Dingbats-2-Regular,Ó,1,0,
font,hear,Journal-Dingbats-2-Regular,Ü,1,0,
font,multistep,Journal-Dingbats-2-Regular,],1,0,
font,listen,Journal-Dingbats-2-Regular,Ü,1,0,
font,research,Journal-Dingbats-2-Regular,¿,1,0,
font,study,Journal-Dingbats-2-Regular,¿,1,0,
font,read,Journal-Dingbats-2-Regular,¿,1,0,
font,write,Journal-Dingbats-2-Regular,¿,1,0,
font,record,Journal-Dingbats-2-Regular,Ç,1,0,
font,capture,Journal-Dingbats-2-Regular,Ç,1,0,
font,observe,Journal-Dingbats-2-Regular,Å,1,0,
font,universe,Journal-Dingbats-2-Regular,Å,1,0,
font,stars,Journal-Dingbats-2-Regular,Å,1,0,
font,galaxy,Journal-Dingbats-2-Regular,Å,1,0,
font,observations,Journal-Dingbats-2-Regular,Å,1,0,
font,observation,Journal-Dingbats-2-Regular,Å,1,0,
font,telescope,Journal-Dingbats-2-Regular,Å,1,0,
font,school,Journal-Dingbats-2-Regular,Ù,1,0,
font,children,Journal-Dingbats-2-Regular,Ù,1,0,
font,classroom,Journal-Dingbats-2-Regular,_,1,0,
font,class,Journal-Dingbats-2-Regular,_,1,0,
font,insect,Journal-Dingbats-2-Regular,Û,1,0,
font,butterfly,Journal-Dingbats-2-Regular,Û,1,0,
font,tools,Journal-Dingbats-2-Regular,r,1,0,
font,stuff,Journal-Dingbats-2-Regular,j,1,0,
font,miscellaneous,Journal-Dingbats-2-Regular,j,1,0,
font,goal,Journal-Dingbats-1-Regular,],1,0,
font,fraction,Journal-Dingbats-1-Regular,d,1,0,
font,time,Journal-Dingbats-1-Regular,Q,1,0,
font,money,Journal-Dingbats-1-Regular,W,1,0,
font,price,Journal-Dingbats-1-Regular,W,1,0,
font,money,Journal-Dingbats-1-Regular,T,1,0,
font,money,Journal-Dingbats-1-Regular,U,1,0,
font,save,Journal-Dingbats-1-Regular,U,1,0,
font,view,Journal-Dingbats-1-Regular,2,1,0,
font,recipe,Journal-Dingbats-1-Regular,m,1,0,
font,recipe,Journal-Dingbats-1-Regular,t,1,0,
font,recipe,Journal-Dingbats-1-Regular,n,1,0,
font,beverage,Journal-Dingbats-1-Regular,g,1,0,
font,parts,Journal-Dingbats-1-Regular,A,1,0,
font,plant,Journal-Dingbats-1-Regular,i,1,0,
font,plant,Journal-Dingbats-1-Regular,x,1,0,
font,fruits,Journal-Dingbats-1-Regular,u,1,0,
font,recipe,Journal-Dingbats-1-Regular,[,1,0,
font,illuminated,Journal-Dingbats-1-Regular,<,1,0,
font,light,Journal-Dingbats-1-Regular,<,1,0,
font,light,Journal-Dingbats-1-Regular,=,1,0,
font,idea,Journal-Dingbats-1-Regular,\,1,0,
font,electricity,Journal-Dingbats-1-Regular,6,1,0,
font,electric,Journal-Dingbats-1-Regular,6,1,0,
font,appliance,Journal-Dingbats-1-Regular,4,1,0,
font,pin,Journal-Dingbats-1-Regular,?,1,0,
font,organisms,Journal-Dingbats-1-Regular,!,1,0,
font,organisms,Journal-Dingbats-1-Regular,&,1,0,
font,organisms,Journal-Dingbats-1-Regular,#,1,0,
font,organisms,Journal-Dingbats-1-Regular,#,1,0,
font,organisms,Journal-Dingbats-1-Regular,%,1,0,
font,organisms,Journal-Dingbats-1-Regular,%,1,0,
font,organisms,Journal-Dingbats-1-Regular,*,1,0,
font,organism,Journal-Dingbats-1-Regular,*,1,0,
font,organism,Journal-Dingbats-1-Regular,!,1,0,
font,organism,Journal-Dingbats-1-Regular,&,1,0,
font,organism,Journal-Dingbats-1-Regular,#,1,0,
font,organism,Journal-Dingbats-1-Regular,%,1,0,
font,animals,Journal-Dingbats-1-Regular,!,1,0,
font,animal,Journal-Dingbats-1-Regular,!,1,0,
font,animals,Journal-Dingbats-1-Regular,#,1,0,
font,animal,Journal-Dingbats-1-Regular,#,1,0,
font,animals,Journal-Dingbats-1-Regular,%,1,0,
font,animal,Journal-Dingbats-1-Regular,%,1,0,
font,animals,Journal-Dingbats-1-Regular,*,1,0,
font,animal,Journal-Dingbats-1-Regular,*,1,0,
font,bird,Journal-Dingbats-1-Regular,*,1,0,
font,bird,Journal-Dingbats-1-Regular,!,1,0,
font,bird,Journal-Dingbats-1-Regular,(,1,0,
font,reptiles,Journal-Dingbats-1-Regular,&,1,0,
font,reptile,Journal-Dingbats-1-Regular,&,1,0,
font,cook,Journal-Dingbats-1-Regular,`,1,0,
font,fruit,Journal-Dingbats-1-Regular,k,1,0,
font,slice,Journal-Dingbats-1-Regular,q,1,0,
font,slice,Journal-Dingbats-1-Regular,y,1,0,
font,hot,Journal-Dingbats-1-Regular,z,1,0,
font,hot,Journal-Dingbats-1-Regular,{,1,0,
font,thermal,Journal-Dingbats-1-Regular,Z,1,0,
font,toy,Journal-Dingbats-1-Regular,B,1,0,
font,fish,Journal-Dingbats-1-Regular,|,1,0,
font,seed,Journal-Dingbats-1-Regular,M,1,0,
font,fast,Journal-Dingbats-1-Regular,R,1,0,
font,seeds,Journal-Dingbats-1-Regular,W,1,0,
font,reproduction,Journal-Dingbats-1-Regular,"""",1,0,
font,reproduce,Journal-Dingbats-1-Regular,"""",1,0,
font,slice,Journal-Dingbats-1-Regular,W,1,0,
font,building,Journal-Dingbats-1-Regular,Z,1,0,
font,build,Journal-Dingbats-1-Regular,Z,1,0,
font,seeds,Journal-Dingbats-1-Regular,M,1,0,
font,slice,Journal-Dingbats-1-Regular,},1,0,
font,comma,Times-Italic,",",1,0,
font,commas,Times-Italic,",",1,0,
font,inequality,Times-Italic,_,1,0,
font,inequalities,Times-Italic,_,1,0,
font,algebra,Times-Italic,x,1,0,
font,variable,Times-Italic,x,1,0,
font,variable,Times-Italic,y,1,0,
font,variable,Times-Italic,z,1,0,
font,half,Times-Italic,½,1,0,
font,algebra,Times-Italic,y²,1,0,
font,quadratic,Times-Italic,y²,1,0,
font,quadratic,Times-Italic,x²,1,0,
font,cube,Times-Italic,x³,1,0,
font,cube,Times-Italic,y³,1,0,
font,music,DavysOtherDingbats-Normal,4,1,0,
font,instrument,DavysOtherDingbats-Normal,4,1,0,
font,moon,DavysOtherDingbats-Normal,',1,0,
font,globe,DavysOtherDingbats-Normal,f,1,0,
font,earths,DavysOtherDingbats-Normal,f,1,0,
font,earth,DavysOtherDingbats-Normal,f,1,0,
font,planet,DavysOtherDingbats-Normal,f,1,0,
font,nuclear,DavysOtherDingbats-Normal,i,1,0,
font,atom,DavysOtherDingbats-Normal,i,1,0,
font,wave,DavysOtherDingbats-Normal,y,1,0,
font,waves,DavysOtherDingbats-Normal,y,1,0,
font,moon,DavysOtherDingbats-Normal,c,1,0,
font,snowflake,DavysOtherDingbats-Normal,j,1,0,
font,structure,DavysOtherDingbats-Normal,j,1,0,
font,sphere,DavysOtherDingbats-Normal,g,1,0,
font,search,UIMockup-Medium,H,1,0,
font,go,UIMockup-Medium,J,1,0,
font,proceed,UIMockup-Medium,J,1,0,
font,music,UIMockup-Medium,O,1,0,
font,tune,UIMockup-Medium,O,1,0,
font,song,UIMockup-Medium,O,1,0,
font,multimedia,UIMockup-Medium,f,1,0,
font,address,UIMockup-Medium,|,1,0,
font,discuss,UIMockup-Medium,W,1,0,
font,dialogue,UIMockup-Medium,W,1,0,
font,comment,UIMockup-Medium,X,1,0,
font,discuss,UIMockup-Medium,W,1,0,
font,dialogue,UIMockup-Medium,X,1,0,
font,comment,UIMockup-Medium,X,1,0,
font,lock,UIMockup-Medium,V,1,0,
font,circle,UIMockup-Medium,T,1,0,
font,circumference,UIMockup-Medium,T,1,0,
font,table,UIMockup-Medium,Y,1,0,
font,matrix,UIMockup-Medium,Y,1,0,
font,poem,UIMockup-Medium,Z,1,0,
font,paragraph,UIMockup-Medium,Z,1,0,
font,list,UIMockup-Medium,a,1,0,
font,letter,UIMockup-Medium,b,1,0,
font,present,UIMockup-Medium,f,1,0,
font,essay,UIMockup-Medium,h,1,0,
font,paragraph,UIMockup-Medium,h,1,0,
font,sentence,UIMockup-Medium,Z,1,0,
font,sequence,UIMockup-Medium,5,1.2,0,
font,sequences,UIMockup-Medium,5,1.2,0,
font,order,UIMockup-Medium,5,1.2,0,
font,orders,UIMockup-Medium,5,1.2,0,
font,sentences,UIMockup-Medium,Z,1,0,
font,rules,UIMockup-Medium,a,1,0,
font,task,UIMockup-Medium,a,1,0,
font,person,UIMockup-Medium,g,1,0,
font,article,UIMockup-Medium,h,1,0,
font,shape,UIMockup-Medium,i,1,0,
font,shape,UIMockup-Medium,j,1,0,
font,shape,UIMockup-Medium,k,1,0,
font,shape,UIMockup-Medium,l,1,0,
font,camera,UIMockup-Medium,n,1,0,
font,plan,UIMockup-Medium,o,1,0,
font,calendar,UIMockup-Medium,o,1,0,
font,table,UIMockup-Medium,o,1,0,
font,plus,UIMockup-Medium,r,1.4,15,
font,visual,UIMockup-Medium,',1,0,
font,positive,UIMockup-Medium,r,1.4,15,
font,mobile,UIMockup-Medium,p,1,0,
font,mobile,UIMockup-Medium,q,1,0,
font,device,UIMockup-Medium,p,1,0,
font,device,UIMockup-Medium,q,1,0,
font,minus,UIMockup-Medium,s,1.4,15,
font,negative,UIMockup-Medium,s,1.4,15,
font,subtracct,UIMockup-Medium,s,1.4,15,
font,multiply,UIMockup-Medium,",",1.4,15,
font,multiplication,UIMockup-Medium,",",1.4,15,
font,add,UIMockup-Medium,r,1.4,15,
font,link,UIMockup-Medium,u,1,0,
font,home,UIMockup-Medium,w,1,0,
font,gear,UIMockup-Medium,2,1.4,15,
font,machine,UIMockup-Medium,2,1.4,15,
font,many,UIMockup-Medium,5,1.2,0,
font,count,UIMockup-Medium,5,1.2,0,
font,points,UIMockup-Medium,5,1.2,0,
font,list,UIMockup-Medium,7,1,0,
font,write,UIMockup-Medium,0,1,0,
font,person,UIMockup-Medium,$,1,0,
font,system,UIMockup-Medium,2,1.4,15,
font,process,UIMockup-Medium,"""",1,0,
font,matrix,UIMockup-Medium,_,1,0,
font,open,UIMockup-Medium,=,1,0,
font,image,UIMockup-Medium,',1,0,
font,scene,UIMockup-Medium,',1,0,
font,landscape,UIMockup-Medium,',1,0,
font,print,UIMockup-Medium,},1,0,
font,table,UIMockup-Medium,`,1,0,
font,question,UIMockup-Medium,;,1,0,
font,open,UIMockup-Medium,{,1,0,
font,star,UIMockup-Medium,"""",1,0,
font,star,UIMockup-Medium,”,1,0,
font,file,Software-Kit-7-Regular,A,1,0,
font,document,Software-Kit-7-Regular,B,1,0,
font,add,Software-Kit-7-Regular,G,1,15,
font,addition,Software-Kit-7-Regular,G,1,15,
font,like,Software-Kit-7-Regular,H,1,0,
font,evidence,Software-Kit-7-Regular,I,1,0,
font,inspect,Software-Kit-7-Regular,J,1,15,
font,evaluate,Software-Kit-7-Regular,J,1,15,
font,system,Software-Kit-7-Regular,K,1,0,
font,support,Software-Kit-7-Regular,L,1,0,
font,compact,Software-Kit-7-Regular,M,1,0,
font,direct,Software-Kit-7-Regular,N,1,0,15
font,direct,Software-Kit-7-Regular,O,1,15, 
font,time,Software-Kit-7-Regular,P,1,15,
font,write,Software-Kit-7-Regular,Q,1,0,
font,parallel,Software-Kit-7-Regular,S,1,0,
font,process,Software-Kit-7-Regular,W,1,15,
font,system,Software-Kit-7-Regular,W,1,15,
font,model,Software-Kit-7-Regular,K,1,0,
font,model,Software-Kit-7-Regular,N,1,0,
font,model,Software-Kit-7-Regular,O,1,15,
font,reply,Software-Kit-7-Regular,X,1,0,
font,triangle,Software-Kit-7-Regular,[,1,0,
font,plan,Software-Kit-7-Regular,\,1,0,
font,calendar,Software-Kit-7-Regular,\,1,0,
font,battery,Software-Kit-7-Regular,],1,0,
font,energy,Software-Kit-7-Regular,],1,0,
font,everyday,Software-Kit-7-Regular,\,1,0,
font,price,PWSmallIcons-Medium,!,1,0,
font,money,PWSmallIcons-Medium,!,1,0,
font,letter,PWSmallIcons-Medium,"""",1,0,
font,transport,PWSmallIcons-Medium,#,1,0,
font,caclulate,PWSmallIcons-Medium,&,1,0,
font,report,PWSmallIcons-Medium,$,1,0,
font,weather,PWSmallIcons-Medium,C,1,0,
font,cloud,PWSmallIcons-Medium,C,1,0,
font,compass,PWSmallIcons-Medium,M,1,0,
font,navigate,PWSmallIcons-Medium,M,1,0,
font,statistics,PWSmallIcons-Medium,',1,0,
font,chart,PWSmallIcons-Medium,',1,0,
font,data,PWSmallIcons-Medium,',1,0,
font,calendar,PWSmallIcons-Medium,(,1,0,
font,key,PWSmallIcons-Medium,*,1,0,
font,key,PWSmallIcons-Medium,+,1,0,
font,solution,PWSmallIcons-Medium,*,1,0,
font,solution,PWSmallIcons-Medium,+,1,0,
font,transform,PWSmallIcons-Medium,<,1,0,
font,transformation,PWSmallIcons-Medium,<,1,0,
font,money,PWSmallIcons-Medium,>,1,0,
font,view,PWSmallIcons-Medium,B,1,0,
font,climate,PWSmallIcons-Medium,C,1,0,
font,search,PWSmallIcons-Medium,D,1,0,
font,investigate,PWSmallIcons-Medium,D,1,0,
font,list,PWSmallIcons-Medium,F,1,0,
font,document,PWSmallIcons-Medium,F,1,0,
font,idea,PWSmallIcons-Medium,P,1,0,
font,complex,PWSmallIcons-Medium,I,1,0,
font,open,PWSmallIcons-Medium,J,1,0,
font,star,PWSmallIcons-Medium,T,1,0,
font,sun,PWSmallIcons-Medium,_,1,0,
font,tools,PWSmallIcons-Medium,Y,1,0,
font,flag,PWSmallIcons-Medium,S,1,0,
font,good,PWSmallIcons-Medium,U,1,0,
font,earth,PWSmallIcons-Medium,m,1,0,
font,glass,PWSmallIcons-Medium,i,1,0,
font,lock,PWSmallIcons-Medium,b,1,0,
font,unlock,PWSmallIcons-Medium,c,1,0,
font,person,PWSmallIcons-Medium,d,1,0,
font,system,PWSmallIcons-Medium,f,1,0,
font,goal,PWSmallIcons-Medium,n,1,0,
font,time,PWSmallIcons-Medium,p,1,0,
font,target,PWSmallIcons-Medium,t,1,0,
font,include,PWSmallIcons-Medium,q,1,0,
font,music,PWSmallIcons-Medium,v,1,0,
font,sound,PWSmallIcons-Medium,w,1,0,
font,image,PWSmallIcons-Medium,x,1,0,
font,elapse,PWSmallIcons-Medium,y,1,0,
font,time,PWSmallIcons-Medium,y,1,0,
font,period,PWSmallIcons-Medium,y,1,0,
font,puzzle,PWSmallIcons-Medium,z,1,0,
font,problem,PWSmallIcons-Medium,z,1,0,
font,probabilities,PWSmallIcons-Medium,§,1,0,
font,probability,PWSmallIcons-Medium,§,1,0,
font,draw,PWSmallIcons-Medium,Q,1,0,
font,object,PWSmallIcons-Medium,8,1,0,
font,change,PWSmallIcons-Medium,<,1,0,
font,transform,PWSmallIcons-Medium,;,1,0,
font,place,PWSmallIcons-Medium,Z,1,0,
font,convey,PWSmallIcons-Medium,g,1,0,
font,adjust,PWSmallIcons-Medium,¢,1.2,0,
font,level,PWSmallIcons-Medium,¢,1.2,0,
font,patch,PWSmallIcons-Medium,±,1,0,
font,band,PWSmallIcons-Medium,±,1,0,
font,treat,PWSmallIcons-Medium,±,1,0,
font,microscope,PWSmallIcons-Medium,«,1,0,
font,observations,PWSmallIcons-Medium,«,1,0,
font,observation,PWSmallIcons-Medium,«,1,0,
font,observe,PWSmallIcons-Medium,«,1,0,
font,experiments,PWSmallIcons-Medium,«,1,0,
font,experiment,PWSmallIcons-Medium,«,1,0,
font,science,PWSmallIcons-Medium,«,1,0,
font,science,PWSmallIcons-Medium,¬,1,0,
font,chemical,PWSmallIcons-Medium,¬,1,0,
font,reaction,PWSmallIcons-Medium,¬,1,0,
font,pill,PWSmallIcons-Medium,²,1,0,
font,medicine,PWSmallIcons-Medium,²,1,0,
font,treatment,PWSmallIcons-Medium,²,1,0,
font,inspect,PWSmallIcons-Medium,´,1,0,
font,examine,PWSmallIcons-Medium,´,1,0,
font,announce,PWSmallIcons-Medium,µ,1,0,
font,transmit,PWSmallIcons-Medium,¸,1,0,
font,announce,PWSmallIcons-Medium,¶,1,0,
font,transmit,PWSmallIcons-Medium,¶,1,0,
font,gender,PWSmallIcons-Medium,¹,1,0,
font,male,PWSmallIcons-Medium,¹,1,0,
font,female,PWSmallIcons-Medium,¹,1,0,
font,pair,PWSmallIcons-Medium,¹,1,0,
font,parents,PWSmallIcons-Medium,¹,1,0,
font,parent,PWSmallIcons-Medium,¹,1,0,
font,couple,PWSmallIcons-Medium,¹,1,0,
font,degree,PWSmallIcons-Medium,º,1,0,
font,college,PWSmallIcons-Medium,º,1,0,
font,diploma,PWSmallIcons-Medium,º,1,0,
font,annotate,PWSmallIcons-Medium,»,1,0,
font,diploma,PWSmallIcons-Medium,»,1,0,
font,decorate,PWSmallIcons-Medium,»,1,0,
font,chapter,PWSmallIcons-Medium,¼,1,0,
font,book,PWSmallIcons-Medium,¼,1,0,
font,seal,PWSmallIcons-Medium,½,1,0,
font,approve,PWSmallIcons-Medium,½,1,0,
font,permit,PWSmallIcons-Medium,½,1,0,
font,investigate,PWSmallIcons-Medium,´,1,0,
font,diagnosis,PWSmallIcons-Medium,´,1,0,
font,media,PWSmallIcons-Medium,¾,1,0,
font,colors,PWSmallIcons-Medium,¿,1,0,
font,color,PWSmallIcons-Medium,¿,1,0,
font,file,PWSmallIcons-Medium,À,1,0,
font,folder,PWSmallIcons-Medium,À,1,0,
font,briefcase,PWSmallIcons-Medium,À,1,0,
font,calendar,PWSmallIcons-Medium,Á,1,0,
font,smile,PWSmallIcons-Medium,Â,1,0,
font,quadrilateral,PWSmallIcons-Medium,Â,1,0,
font,rhombus,PWSmallIcons-Medium,Ì,1,0,
font,gear,PWSmallIcons-Medium,Ï,1,0,
font,system,PWSmallIcons-Medium,Ï,1,0,
font,fraction,PWSmallIcons-Medium,‘,1,0,
font,measure,The-happy-medium-Regular,a,1,,
font,measure,The-happy-medium-Regular,b,1,15,
font,measure,The-happy-medium-Regular,c,0.8,,
font,measure,The-happy-medium-Regular,d,0.85,15,
font,measure,The-happy-medium-Regular,e,0.8,,
font,measure,The-happy-medium-Regular,f,0.8,,
font,measure,The-happy-medium-Regular,g,0.8,15,
font,measure,The-happy-medium-Regular,h,0.8,,
font,measure,The-happy-medium-Regular,i,0.8,,
font,measure,The-happy-medium-Regular,j,0.85,15,
font,measure,The-happy-medium-Regular,k,0.8,,
font,measure,The-happy-medium-Regular,l,1,,
font,measure,The-happy-medium-Regular,m,0.8,,
font,measure,The-happy-medium-Regular,n,1,,
font,measure,The-happy-medium-Regular,o,0.95,,
font,measure,The-happy-medium-Regular,p,0.8,,
font,measure,The-happy-medium-Regular,q,0.8,,
font,measure,The-happy-medium-Regular,r,0.8,,
font,measure,The-happy-medium-Regular,s,0.8,,
font,measure,The-happy-medium-Regular,t,0.8,-25,
font,measure,The-happy-medium-Regular,u,0.8,,
font,measure,The-happy-medium-Regular,v,0.8,,
font,measure,The-happy-medium-Regular,w,0.8,,
font,measure,The-happy-medium-Regular,x,0.8,,
font,measure,The-happy-medium-Regular,y,0.8,,
font,measure,The-happy-medium-Regular,z,0.8,,
font,measurement,The-happy-medium-Regular,a,1,,
font,measurement,The-happy-medium-Regular,b,1,15,
font,measurement,The-happy-medium-Regular,c,0.8,,
font,measurement,The-happy-medium-Regular,d,0.85,15,
font,measurement,The-happy-medium-Regular,e,0.8,,
font,measurement,The-happy-medium-Regular,f,0.8,,
font,measurement,The-happy-medium-Regular,g,0.8,15,
font,measurement,The-happy-medium-Regular,h,0.8,,
font,measurement,The-happy-medium-Regular,i,0.8,,
font,measurement,The-happy-medium-Regular,j,0.85,15,
font,measurement,The-happy-medium-Regular,k,0.8,,
font,measurement,The-happy-medium-Regular,l,1,,
font,measurement,The-happy-medium-Regular,m,0.8,,
font,measurement,The-happy-medium-Regular,n,1,,
font,measurement,The-happy-medium-Regular,o,0.95,,
font,measurement,The-happy-medium-Regular,p,0.8,,
font,measurement,The-happy-medium-Regular,q,0.8,,
font,measurement,The-happy-medium-Regular,r,0.8,,
font,measurement,The-happy-medium-Regular,s,0.8,,
font,measurement,The-happy-medium-Regular,t,0.8,-25,
font,measurement,The-happy-medium-Regular,u,0.8,,
font,measurement,The-happy-medium-Regular,v,0.8,,
font,measurement,The-happy-medium-Regular,w,0.8,,
font,measurement,The-happy-medium-Regular,x,0.8,,
font,measurement,The-happy-medium-Regular,y,0.8,,
font,measurement,The-happy-medium-Regular,z,0.8,,
font,weight,The-happy-medium-Regular,b,1,15,
font,weight,The-happy-medium-Regular,c,0.8,,
font,weight,The-happy-medium-Regular,d,0.85,15,
font,weight,The-happy-medium-Regular,e,0.8,,
font,weight,The-happy-medium-Regular,f,0.8,,
font,weigh,The-happy-medium-Regular,b,1,15,
font,weigh,The-happy-medium-Regular,c,0.8,,
font,weigh,The-happy-medium-Regular,d,0.85,15,
font,weigh,The-happy-medium-Regular,e,0.8,,
font,weigh,The-happy-medium-Regular,f,0.8,,
font,distance,The-happy-medium-Regular,g,0.8,15,
font,distance,The-happy-medium-Regular,o,0.95, ,
font,volume,The-happy-medium-Regular,n,1,,
font,watch,The-happy-medium-Regular,p,0.8,,
font,temperature,The-happy-medium-Regular,t,0.8,-25,
font,temperature,The-happy-medium-Regular,w,0.8,,
font,pressure,The-happy-medium-Regular,x,0.8,,
font,tape,The-happy-medium-Regular,g,0.8,15,
font,measuring,The-happy-medium-Regular,g,0.8,15,
font,charge,1Lanz-Chemistry-Regular,$,1,0,
font,positive,1Lanz-Chemistry-Regular,$,1,0,
font,negative,1Lanz-Chemistry-Regular,%,1,0,
font,charge,1Lanz-Chemistry-Regular,%,1,0,
font,dot,1Lanz-Chemistry-Regular,!,1,0,
font,infinite,1Lanz-Chemistry-Regular,*,1,0,
font,inequalities,1Lanz-Chemistry-Regular,<,1,0,
font,inequalities,1Lanz-Chemistry-Regular,?,1,0,
font,inequalities,1Lanz-Chemistry-Regular,<,1,0,
font,inequalities,1Lanz-Chemistry-Regular,?,1,0,
font,reaction,1Lanz-Chemistry-Regular,e,1,0,
font,reaction,1Lanz-Chemistry-Regular,q,1,0,
font,parallel,1Lanz-Chemistry-Regular,i,1,0,
font,element,1Lanz-Chemistry-Regular,A,1,0,
font,element,1Lanz-Chemistry-Regular,D,1,0,
font,element,1Lanz-Chemistry-Regular,E,1,0,
font,element,1Lanz-Chemistry-Regular,R,1,0,
font,periodic,1Lanz-Chemistry-Regular,L,1,0,
font,periodic,1Lanz-Chemistry-Regular,R,1,0,
font,chlorine,1Lanz-Chemistry-Regular,L,1,0,
font,bromine,1Lanz-Chemistry-Regular,R,1,0,
font,ratio,1Lanz-Chemistry-Regular,:,1,0,
font,molecules,Science-Regular,%%,1,0,
font,molecule,Science-Regular,%,1,0,
